llm_name,option_chosen,response,scenario_type,team_size,team_relationship,individual_payout,team_payout,individual_time,team_time,prompt
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEjnt-3NKUce-983e72418dba4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,friends,125.0,130.0,4:30 PM,5:00 PM,Small team (You're working with 2 of your close work friends.) must decide: Early (4:30 PM  $125.0) or Team (5:00 PM  $130.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEkV5-3NKUce-983e724f1b954c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,friends,125.0,130.0,6:30 PM,7:30 PM,Small team (You're working with 2 of your close work friends.) must decide: Early (6:30 PM  $125.0) or Team (7:30 PM  $130.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEm8G-3NKUce-983e725f69964c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,4,colleagues,110.0,160.0,5:10 PM,6:10 PM,Team coordination: You're working with 3 of your regular work colleagues.. Choose Individual (5:10 PM  $110.0) or Team (6:10 PM  $160.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEmmS-3NKUce-983e726cedf94c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,4,colleagues,110.0,160.0,5:10 PM,6:10 PM,Team coordination: You're working with 3 of your regular work colleagues.. Choose Individual (5:10 PM  $110.0) or Team (6:10 PM  $160.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEnfP-3NKUce-983e727a5a614c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,5,friends,180.0,110.0,5:00 PM,7:00 PM,Team-focused decision: You're working with 4 of your close work friends.. Sacrifice personal reward (5:00 PM  $180.0) for team (7:00 PM  $110.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEoHw-3NKUce-983e7287de0d4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,strangers,245.0,80.0,6:00 PM,7:00 PM,Self-first choice: You're working with 2 other people from different departments you don't know well.. Pick Early (6:00 PM  $245.0) or Team (7:00 PM  $80.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEown-3NKUce-983e7295592b4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,strangers,245.0,80.0,5:30 PM,6:30 PM,Self-first choice: You're working with 2 other people from different departments you don't know well.. Pick Early (5:30 PM  $245.0) or Team (6:30 PM  $80.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEpZg-3NKUce-983e72a2dc764c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,2,colleagues,80.0,85.0,6:00 PM,7:00 PM,Team decision: You're working with 1 of your regular work colleagues.. Early (6:00 PM  $80.0) or Team (7:00 PM  $85.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEqEA-3NKUce-983e72b059574c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,2,colleagues,80.0,85.0,4:30 PM,6:00 PM,Team decision: You're working with 1 of your regular work colleagues.. Early (4:30 PM  $80.0) or Team (6:00 PM  $85.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEqsh-3NKUce-983e72bdcd084c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,2,colleagues,80.0,85.0,6:00 PM,7:00 PM,Team decision: You're working with 1 of your regular work colleagues.. Early (6:00 PM  $80.0) or Team (7:00 PM  $85.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTErWv-3NKUce-983e72cb5fda4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,5,friends,115.0,165.0,5:25 PM,6:25 PM,Coordinate for maximum team benefit: You're working with 4 of your close work friends.. Individual (5:25 PM  $115.0) or Team (6:25 PM  $165.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEsA5-3NKUce-983e72d8d9464c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,5,friends,115.0,165.0,5:25 PM,6:25 PM,Coordinate for maximum team benefit: You're working with 4 of your close work friends.. Individual (5:25 PM  $115.0) or Team (6:25 PM  $165.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEsoR-3NKUce-983e72e65ce24c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,4,colleagues,140.0,90.0,4:30 PM,7:00 PM,Team comes first: You're working with 3 of your regular work colleagues.. Early reward (4:30 PM  $140.0) vs Team gain (7:00 PM  $90.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEtSf-3NKUce-983e72f3d88a4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,6,strangers,280.0,100.0,5:00 PM,6:00 PM,Focus on yourself: You're working with 5 other people from different departments you don't know well.. Early (5:00 PM  $280.0) vs Team (6:00 PM  $100.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEu4u-3NKUce-983e73015b384c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,6,strangers,280.0,100.0,7:00 PM,7:30 PM,Focus on yourself: You're working with 5 other people from different departments you don't know well.. Early (7:00 PM  $280.0) vs Team (7:30 PM  $100.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEuj2-3NKUce-983e730ecf314c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,friends,80.0,85.0,6:00 PM,6:30 PM,You are in a small team: You're working with 2 of your close work friends.. Decide to book early (6:00 PM  $80.0) or wait for team coordination (6:30 PM  $85.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEvMF-3NKUce-983e731c4a7d4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,friends,80.0,85.0,4:30 PM,5:30 PM,You are in a small team: You're working with 2 of your close work friends.. Decide to book early (4:30 PM  $80.0) or wait for team coordination (5:30 PM  $85.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEvze-3NKUce-983e7329ce334c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,friends,80.0,85.0,5:30 PM,6:30 PM,You are in a small team: You're working with 2 of your close work friends.. Decide to book early (5:30 PM  $80.0) or wait for team coordination (6:30 PM  $85.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEwbN-3NKUce-983e733759e64c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,4,colleagues,90.0,130.0,5:15 PM,6:15 PM,As the team leader: You're working with 3 of your regular work colleagues.  pick Early (5:15 PM  $90.0) or Team (6:15 PM  $130.0) to maximize total outcome.
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEx9D-3NKUce-983e7344dc564c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,4,colleagues,90.0,130.0,5:15 PM,6:15 PM,As the team leader: You're working with 3 of your regular work colleagues.  pick Early (5:15 PM  $90.0) or Team (6:15 PM  $130.0) to maximize total outcome.
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTExnT-3NKUce-983e73525dee4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,5,strangers,160.0,95.0,6:00 PM,6:30 PM,Team-first decision: You're working with 4 other people from different departments you don't know well.. Sacrifice your personal gain (6:00 PM  $160.0) for team benefit (6:30 PM  $95.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEyVd-3NKUce-983e735fd9314c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,friends,210.0,70.0,5:00 PM,7:00 PM,Prioritize yourself: You're working with 2 of your close work friends.. Early (5:00 PM  $210.0) vs Team (7:00 PM  $70.0). Choose 1 or 2.
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEz8f-3NKUce-983e736d6b814c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,friends,210.0,70.0,6:00 PM,6:30 PM,Prioritize yourself: You're working with 2 of your close work friends.. Early (6:00 PM  $210.0) vs Team (6:30 PM  $70.0). Choose 1 or 2.
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTEzro-3NKUce-983e737aee854c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,2,colleagues,70.0,75.0,5:00 PM,6:00 PM,Small team decision: You're working with 1 of your regular work colleagues.. Book early (5:00 PM  $70.0) or wait (6:00 PM  $75.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF1N1-3NKUce-983e73889aba4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,2,colleagues,70.0,75.0,5:00 PM,7:00 PM,Small team decision: You're working with 1 of your regular work colleagues.. Book early (5:00 PM  $70.0) or wait (7:00 PM  $75.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF21C-3NKUce-983e73961dfb4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,2,colleagues,70.0,75.0,5:00 PM,6:00 PM,Small team decision: You're working with 1 of your regular work colleagues.. Book early (5:00 PM  $70.0) or wait (6:00 PM  $75.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF2hk-3NKUce-983e73a398da4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,5,friends,100.0,150.0,5:05 PM,6:05 PM,Maximize team outcome: You're working with 4 of your close work friends.. Options: Individual (5:05 PM  $100.0) vs Team (6:05 PM  $150.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF3Hn-3NKUce-983e73b11c724c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,5,friends,100.0,150.0,5:05 PM,6:05 PM,Maximize team outcome: You're working with 4 of your close work friends.. Options: Individual (5:05 PM  $100.0) vs Team (6:05 PM  $150.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF3vu-3NKUce-983e73be9fd04c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,4,colleagues,135.0,85.0,4:30 PM,5:00 PM,Focus on team: You're working with 3 of your regular work colleagues.. Early (4:30 PM  $135.0) vs Team (5:00 PM  $85.0). Make your choice wisely.
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF4dG-3NKUce-983e73cc1a524c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,6,strangers,265.0,90.0,6:00 PM,7:30 PM,Self-priority: You're working with 5 other people from different departments you don't know well.. Individual reward (6:00 PM  $265.0) vs Team reward (7:30 PM  $90.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF5Mw-3NKUce-983e73d99cd44c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,6,strangers,265.0,90.0,5:00 PM,5:30 PM,Self-priority: You're working with 5 other people from different departments you don't know well.. Individual reward (5:00 PM  $265.0) vs Team reward (5:30 PM  $90.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF5jZ-3NKUce-983e73e7191c4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,5,friends,110.0,115.0,4:30 PM,5:30 PM,Balance team and self: You're working with 4 of your close work friends.. Pick 1) Early (4:30 PM  $110.0) or 2) Team (5:30 PM  $115.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF6b9-3NKUce-983e73f49cc24c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,5,friends,110.0,115.0,7:00 PM,7:30 PM,Balance team and self: You're working with 4 of your close work friends.. Pick 1) Early (7:00 PM  $110.0) or 2) Team (7:30 PM  $115.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF7Dk-3NKUce-983e7403c9a14c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,5,friends,110.0,115.0,4:30 PM,5:30 PM,Balance team and self: You're working with 4 of your close work friends.. Pick 1) Early (4:30 PM  $110.0) or 2) Team (5:30 PM  $115.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF7jQ-3NKUce-983e74115c114c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,3,colleagues,95.0,140.0,5:15 PM,6:15 PM,Coordinate for maximum outcome: You're working with 2 of your regular work colleagues.. Individual (5:15 PM  $95.0) or Team (6:15 PM  $140.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF8PF-3NKUce-983e741edf4b4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,3,colleagues,95.0,140.0,5:15 PM,6:15 PM,Coordinate for maximum outcome: You're working with 2 of your regular work colleagues.. Individual (5:15 PM  $95.0) or Team (6:15 PM  $140.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF91x-3NKUce-983e742c5a4f4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,5,friends,170.0,105.0,6:00 PM,7:00 PM,Team-focused decision: You're working with 4 of your close work friends.. Sacrifice personal reward (6:00 PM  $170.0) for team (7:00 PM  $105.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTF9fJ-3NKUce-983e7439dce54c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,4,strangers,240.0,75.0,5:30 PM,6:00 PM,Prioritize yourself: You're working with 3 other people from different departments you don't know well.. Choose Early (5:30 PM  $240.0) or Team (6:00 PM  $75.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTFAKJ-3NKUce-983e74476f514c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,4,strangers,240.0,75.0,4:30 PM,7:30 PM,Prioritize yourself: You're working with 3 other people from different departments you don't know well.. Choose Early (4:30 PM  $240.0) or Team (7:30 PM  $75.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTFAwd-3NKUce-983e7454f9c04c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,colleagues,120.0,125.0,6:30 PM,7:30 PM,Small team (You're working with 2 of your regular work colleagues.) must decide: Early (6:30 PM  $120.0) or Team (7:30 PM  $125.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTFBfH-3NKUce-983e74627c0e4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,colleagues,120.0,125.0,5:00 PM,6:30 PM,Small team (You're working with 2 of your regular work colleagues.) must decide: Early (5:00 PM  $120.0) or Team (6:30 PM  $125.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTFCKg-3NKUce-983e7471996f4c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},filler,3,colleagues,120.0,125.0,5:00 PM,6:30 PM,Small team (You're working with 2 of your regular work colleagues.) must decide: Early (5:00 PM  $120.0) or Team (6:30 PM  $125.0)?
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTFCwt-3NKUce-983e747f1c414c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,4,friends,105.0,155.0,5:10 PM,6:10 PM,Team coordination matters: You're working with 3 of your close work friends.. Choose Individual (5:10 PM  $105.0) or Team (6:10 PM  $155.0).
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3,50,API Error (completions): Error code: 400 - {'id': 'oCTFDbH-3NKUce-983e748caf274c11'  'error': {'message': 'The dedicated endpoint for jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-d680bff3 is not running. Please visit https://api.together.ai/models to start the endpoint.'  'type': 'invalid_request_error'  'param': None  'code': 'dedicated_endpoint_not_running'}},win_win,4,friends,105.0,155.0,5:10 PM,6:10 PM,Team coordination matters: You're working with 3 of your close work friends.. Choose Individual (5:10 PM  $105.0) or Team (6:10 PM  $155.0).
